,Date,Rate
0,2000-01-03,1.0155
1,2000-01-04,1.0309
2,2000-01-05,1.0335
3,2000-01-06,1.0324
4,2000-01-07,1.0294
5,2000-01-10,1.0252
6,2000-01-11,1.0322
7,2000-01-12,1.0281
8,2000-01-13,1.027
9,2000-01-14,1.0128
11,2000-01-18,1.0121
12,2000-01-19,1.0115
13,2000-01-20,1.0133
14,2000-01-21,1.01
15,2000-01-24,1.0019
16,2000-01-25,1.0041
17,2000-01-26,1.0011
18,2000-01-27,0.989
19,2000-01-28,0.9765
20,2000-01-31,0.9757
21,2000-02-01,0.9731
22,2000-02-02,0.9768
23,2000-02-03,0.9887
24,2000-02-04,0.976
25,2000-02-07,0.9783
26,2000-02-08,0.9862
27,2000-02-09,0.9914
28,2000-02-10,0.9865
29,2000-02-11,0.9847
30,2000-02-14,0.9783
31,2000-02-15,0.9834
32,2000-02-16,0.9842
33,2000-02-17,0.9863
34,2000-02-18,0.985
36,2000-02-22,1.006
37,2000-02-23,1.0017
38,2000-02-24,0.9931
39,2000-02-25,0.9763
40,2000-02-28,0.9669
41,2000-02-29,0.9643
42,2000-03-01,0.97
43,2000-03-02,0.9619
44,2000-03-03,0.9618
45,2000-03-06,0.9603
46,2000-03-07,0.956
47,2000-03-08,0.9576
48,2000-03-09,0.9684
49,2000-03-10,0.9659
50,2000-03-13,0.9648
51,2000-03-14,0.9644
52,2000-03-15,0.9696
53,2000-03-16,0.971
54,2000-03-17,0.9694
55,2000-03-20,0.971
56,2000-03-21,0.9703
57,2000-03-22,0.9608
58,2000-03-23,0.9691
59,2000-03-24,0.9724
60,2000-03-27,0.9645
61,2000-03-28,0.9614
62,2000-03-29,0.9524
63,2000-03-30,0.9594
64,2000-03-31,0.9574
65,2000-04-03,0.956
66,2000-04-04,0.9588
67,2000-04-05,0.9647
68,2000-04-06,0.958
69,2000-04-07,0.959
70,2000-04-10,0.9588
71,2000-04-11,0.9591
72,2000-04-12,0.9551
73,2000-04-13,0.9524
74,2000-04-14,0.9564
75,2000-04-17,0.955
76,2000-04-18,0.9477
77,2000-04-19,0.9369
78,2000-04-20,0.9376
79,2000-04-21,0.9379
80,2000-04-24,0.9396
81,2000-04-25,0.9265
82,2000-04-26,0.9217
83,2000-04-27,0.9083
84,2000-04-28,0.9089
85,2000-05-01,0.912
86,2000-05-02,0.9068
87,2000-05-03,0.8891
88,2000-05-04,0.8907
89,2000-05-05,0.8953
90,2000-05-08,0.895
91,2000-05-09,0.9023
92,2000-05-10,0.9097
93,2000-05-11,0.9021
94,2000-05-12,0.908
95,2000-05-15,0.9138
96,2000-05-16,0.9053
97,2000-05-17,0.8921
98,2000-05-18,0.8952
99,2000-05-19,0.8946
100,2000-05-22,0.9036
101,2000-05-23,0.9032
102,2000-05-24,0.9096
103,2000-05-25,0.9072
104,2000-05-26,0.931
106,2000-05-30,0.9314
107,2000-05-31,0.9328
108,2000-06-01,0.9307
109,2000-06-02,0.9432
110,2000-06-05,0.9471
111,2000-06-06,0.957
112,2000-06-07,0.96
113,2000-06-08,0.9548
114,2000-06-09,0.9526
115,2000-06-12,0.9544
116,2000-06-13,0.9619
117,2000-06-14,0.959
118,2000-06-15,0.953
119,2000-06-16,0.9648
120,2000-06-19,0.9622
121,2000-06-20,0.9557
122,2000-06-21,0.9455
123,2000-06-22,0.9398
124,2000-06-23,0.9358
125,2000-06-26,0.9382
126,2000-06-27,0.9444
127,2000-06-28,0.9444
128,2000-06-29,0.9515
129,2000-06-30,0.9545
130,2000-07-03,0.9526
132,2000-07-05,0.9548
133,2000-07-06,0.9527
134,2000-07-07,0.9484
135,2000-07-10,0.9521
136,2000-07-11,0.9497
137,2000-07-12,0.9401
138,2000-07-13,0.9339
139,2000-07-14,0.9374
140,2000-07-17,0.9351
141,2000-07-18,0.9322
142,2000-07-19,0.9237
143,2000-07-20,0.9292
144,2000-07-21,0.9343
145,2000-07-24,0.9314
146,2000-07-25,0.9391
147,2000-07-26,0.9413
148,2000-07-27,0.9331
149,2000-07-28,0.9246
150,2000-07-31,0.9266
151,2000-08-01,0.9228
152,2000-08-02,0.9137
153,2000-08-03,0.9042
154,2000-08-04,0.9075
155,2000-08-07,0.9105
156,2000-08-08,0.9019
157,2000-08-09,0.8991
158,2000-08-10,0.9077
159,2000-08-11,0.9046
160,2000-08-14,0.9037
161,2000-08-15,0.9135
162,2000-08-16,0.9143
163,2000-08-17,0.9152
164,2000-08-18,0.9068
165,2000-08-21,0.9027
166,2000-08-22,0.8965
167,2000-08-23,0.8967
168,2000-08-24,0.9028
169,2000-08-25,0.9024
170,2000-08-28,0.9002
171,2000-08-29,0.8966
172,2000-08-30,0.8924
173,2000-08-31,0.8878
174,2000-09-01,0.8993
176,2000-09-05,0.8876
177,2000-09-06,0.8702
178,2000-09-07,0.874
179,2000-09-08,0.8664
180,2000-09-11,0.8624
181,2000-09-12,0.8596
182,2000-09-13,0.864
183,2000-09-14,0.8617
184,2000-09-15,0.8572
185,2000-09-18,0.8523
186,2000-09-19,0.8514
187,2000-09-20,0.8462
188,2000-09-21,0.8558
189,2000-09-22,0.8793
190,2000-09-25,0.8738
191,2000-09-26,0.8815
192,2000-09-27,0.8805
193,2000-09-28,0.8826
194,2000-09-29,0.8837
195,2000-10-02,0.8806
196,2000-10-03,0.8741
197,2000-10-04,0.8726
198,2000-10-05,0.8685
199,2000-10-06,0.868
201,2000-10-10,0.8682
202,2000-10-11,0.8715
203,2000-10-12,0.8644
204,2000-10-13,0.8568
205,2000-10-16,0.8489
206,2000-10-17,0.8507
207,2000-10-18,0.8391
208,2000-10-19,0.8406
209,2000-10-20,0.84
210,2000-10-23,0.8364
211,2000-10-24,0.8364
212,2000-10-25,0.827
213,2000-10-26,0.8271
214,2000-10-27,0.8406
215,2000-10-30,0.8432
216,2000-10-31,0.8486
217,2000-11-01,0.8584
218,2000-11-02,0.8594
219,2000-11-03,0.8614
220,2000-11-06,0.8584
221,2000-11-07,0.8583
222,2000-11-08,0.8559
223,2000-11-09,0.8574
224,2000-11-10,0.8625
225,2000-11-13,0.8607
226,2000-11-14,0.8573
227,2000-11-15,0.857
228,2000-11-16,0.8532
229,2000-11-17,0.8516
230,2000-11-20,0.8486
231,2000-11-21,0.8458
232,2000-11-22,0.8423
234,2000-11-24,0.8382
235,2000-11-27,0.85
236,2000-11-28,0.8547
237,2000-11-29,0.8577
238,2000-11-30,0.8694
239,2000-12-01,0.8765
240,2000-12-04,0.8875
241,2000-12-05,0.8804
242,2000-12-06,0.8877
243,2000-12-07,0.8891
244,2000-12-08,0.8838
245,2000-12-11,0.8771
246,2000-12-12,0.8775
247,2000-12-13,0.8755
248,2000-12-14,0.8858
249,2000-12-15,0.8981
250,2000-12-18,0.8929
251,2000-12-19,0.8902
252,2000-12-20,0.9058
253,2000-12-21,0.9112
254,2000-12-22,0.923
256,2000-12-26,0.9292
257,2000-12-27,0.9304
258,2000-12-28,0.9257
259,2000-12-29,0.9388
261,2001-01-02,0.9465
262,2001-01-03,0.9473
263,2001-01-04,0.9448
264,2001-01-05,0.9535
265,2001-01-08,0.9486
266,2001-01-09,0.9397
267,2001-01-10,0.9387
268,2001-01-11,0.952
269,2001-01-12,0.9486
271,2001-01-16,0.9374
272,2001-01-17,0.9306
273,2001-01-18,0.9446
274,2001-01-19,0.9363
275,2001-01-22,0.9374
276,2001-01-23,0.9389
277,2001-01-24,0.9258
278,2001-01-25,0.9219
279,2001-01-26,0.9213
280,2001-01-29,0.9181
281,2001-01-30,0.9264
282,2001-01-31,0.9308
283,2001-02-01,0.9384
284,2001-02-02,0.9357
285,2001-02-05,0.9395
286,2001-02-06,0.9304
287,2001-02-07,0.9331
288,2001-02-08,0.9184
289,2001-02-09,0.9267
290,2001-02-12,0.9287
291,2001-02-13,0.9204
292,2001-02-14,0.9197
293,2001-02-15,0.9057
294,2001-02-16,0.9162
296,2001-02-20,0.9096
297,2001-02-21,0.9077
298,2001-02-22,0.9069
299,2001-02-23,0.9095
300,2001-02-26,0.9093
301,2001-02-27,0.9128
302,2001-02-28,0.9212
303,2001-03-01,0.9291
304,2001-03-02,0.934
305,2001-03-05,0.9289
306,2001-03-06,0.9313
307,2001-03-07,0.9274
308,2001-03-08,0.9281
309,2001-03-09,0.9315
310,2001-03-12,0.93
311,2001-03-13,0.9148
312,2001-03-14,0.9133
313,2001-03-15,0.9046
314,2001-03-16,0.8929
315,2001-03-19,0.8985
316,2001-03-20,0.9054
317,2001-03-21,0.897
318,2001-03-22,0.8881
319,2001-03-23,0.8926
320,2001-03-26,0.8955
321,2001-03-27,0.891
322,2001-03-28,0.8882
323,2001-03-29,0.8807
324,2001-03-30,0.8794
325,2001-04-02,0.8824
326,2001-04-03,0.893
327,2001-04-04,0.9013
328,2001-04-05,0.8976
329,2001-04-06,0.9002
330,2001-04-09,0.9014
331,2001-04-10,0.8884
332,2001-04-11,0.8856
333,2001-04-12,0.8922
334,2001-04-13,0.8888
335,2001-04-16,0.8862
336,2001-04-17,0.8814
337,2001-04-18,0.8816
338,2001-04-19,0.8909
339,2001-04-20,0.9032
340,2001-04-23,0.896
341,2001-04-24,0.8946
342,2001-04-25,0.8972
343,2001-04-26,0.9011
344,2001-04-27,0.8924
345,2001-04-30,0.8874
346,2001-05-01,0.8937
347,2001-05-02,0.8925
348,2001-05-03,0.8891
349,2001-05-04,0.8934
350,2001-05-07,0.8916
351,2001-05-08,0.8848
352,2001-05-09,0.8845
353,2001-05-10,0.8792
354,2001-05-11,0.8759
355,2001-05-14,0.8748
356,2001-05-15,0.8788
357,2001-05-16,0.8842
358,2001-05-17,0.8828
359,2001-05-18,0.8774
360,2001-05-21,0.8762
361,2001-05-22,0.8657
362,2001-05-23,0.8598
363,2001-05-24,0.857
364,2001-05-25,0.8577
366,2001-05-29,0.8547
367,2001-05-30,0.8576
368,2001-05-31,0.8455
369,2001-06-01,0.8452
370,2001-06-04,0.8449
371,2001-06-05,0.8504
372,2001-06-06,0.8452
373,2001-06-07,0.8506
374,2001-06-08,0.8505
375,2001-06-11,0.8425
376,2001-06-12,0.8479
377,2001-06-13,0.8536
378,2001-06-14,0.8598
379,2001-06-15,0.8628
380,2001-06-18,0.861
381,2001-06-19,0.8558
382,2001-06-20,0.8506
383,2001-06-21,0.8544
384,2001-06-22,0.857
385,2001-06-25,0.8611
386,2001-06-26,0.8623
387,2001-06-27,0.8621
388,2001-06-28,0.847
389,2001-06-29,0.8474
390,2001-07-02,0.8455
391,2001-07-03,0.8477
393,2001-07-05,0.837
394,2001-07-06,0.8465
395,2001-07-09,0.8474
396,2001-07-10,0.8557
397,2001-07-11,0.8614
398,2001-07-12,0.853
399,2001-07-13,0.8527
400,2001-07-16,0.8549
401,2001-07-17,0.8549
402,2001-07-18,0.8701
403,2001-07-19,0.869
404,2001-07-20,0.8713
405,2001-07-23,0.8676
406,2001-07-24,0.8752
407,2001-07-25,0.8797
408,2001-07-26,0.8765
409,2001-07-27,0.8749
410,2001-07-30,0.875
411,2001-07-31,0.8752
412,2001-08-01,0.8793
413,2001-08-02,0.8813
414,2001-08-03,0.8843
415,2001-08-06,0.8802
416,2001-08-07,0.8775
417,2001-08-08,0.8778
418,2001-08-09,0.8886
419,2001-08-10,0.894
420,2001-08-13,0.8983
421,2001-08-14,0.9025
422,2001-08-15,0.9114
423,2001-08-16,0.9138
424,2001-08-17,0.9165
425,2001-08-20,0.9127
426,2001-08-21,0.9115
427,2001-08-22,0.9194
428,2001-08-23,0.9166
429,2001-08-24,0.9116
430,2001-08-27,0.9098
431,2001-08-28,0.9102
432,2001-08-29,0.9097
433,2001-08-30,0.9154
434,2001-08-31,0.909
436,2001-09-04,0.8868
437,2001-09-05,0.8897
438,2001-09-06,0.8943
439,2001-09-07,0.9044
440,2001-09-10,0.8988
442,2001-09-12,0.9069
443,2001-09-13,0.9089
444,2001-09-14,0.9199
445,2001-09-17,0.9198
446,2001-09-18,0.9233
447,2001-09-19,0.931
448,2001-09-20,0.9255
449,2001-09-21,0.9099
450,2001-09-24,0.9135
451,2001-09-25,0.9222
452,2001-09-26,0.9231
453,2001-09-27,0.9181
454,2001-09-28,0.9099
455,2001-10-01,0.9159
456,2001-10-02,0.9149
457,2001-10-03,0.9181
458,2001-10-04,0.9141
459,2001-10-05,0.9168
461,2001-10-09,0.915
462,2001-10-10,0.9118
463,2001-10-11,0.9008
464,2001-10-12,0.9078
465,2001-10-15,0.9077
466,2001-10-16,0.9094
467,2001-10-17,0.9065
468,2001-10-18,0.9025
469,2001-10-19,0.8987
470,2001-10-22,0.8906
471,2001-10-23,0.8893
472,2001-10-24,0.8925
473,2001-10-25,0.8965
474,2001-10-26,0.8921
475,2001-10-29,0.9037
476,2001-10-30,0.906
477,2001-10-31,0.8993
478,2001-11-01,0.9044
479,2001-11-02,0.9037
480,2001-11-05,0.8963
481,2001-11-06,0.8975
482,2001-11-07,0.8999
483,2001-11-08,0.891
484,2001-11-09,0.8935
486,2001-11-13,0.8811
487,2001-11-14,0.8829
488,2001-11-15,0.8813
489,2001-11-16,0.8849
490,2001-11-19,0.8781
491,2001-11-20,0.8832
492,2001-11-21,0.8781
494,2001-11-23,0.877
495,2001-11-26,0.8811
496,2001-11-27,0.8812
497,2001-11-28,0.8863
498,2001-11-29,0.8879
499,2001-11-30,0.8958
500,2001-12-03,0.8897
501,2001-12-04,0.8898
502,2001-12-05,0.8856
503,2001-12-06,0.8916
504,2001-12-07,0.8905
505,2001-12-10,0.8884
506,2001-12-11,0.8904
507,2001-12-12,0.8945
508,2001-12-13,0.8976
509,2001-12-14,0.9044
510,2001-12-17,0.904
511,2001-12-18,0.9019
512,2001-12-19,0.8997
513,2001-12-20,0.8972
514,2001-12-21,0.8864
515,2001-12-24,0.8773
517,2001-12-26,0.8778
518,2001-12-27,0.8843
519,2001-12-28,0.8822
520,2001-12-31,0.8901
522,2002-01-02,0.9031
523,2002-01-03,0.8992
524,2002-01-04,0.8946
525,2002-01-07,0.8931
526,2002-01-08,0.8925
527,2002-01-09,0.8882
528,2002-01-10,0.8925
529,2002-01-11,0.8905
530,2002-01-14,0.8935
531,2002-01-15,0.8913
532,2002-01-16,0.8834
533,2002-01-17,0.88
534,2002-01-18,0.8844
536,2002-01-22,0.8838
537,2002-01-23,0.8836
538,2002-01-24,0.8782
539,2002-01-25,0.8655
540,2002-01-28,0.8605
541,2002-01-29,0.8643
542,2002-01-30,0.8648
543,2002-01-31,0.8594
544,2002-02-01,0.8613
545,2002-02-04,0.8685
546,2002-02-05,0.8672
547,2002-02-06,0.8693
548,2002-02-07,0.869
549,2002-02-08,0.8727
550,2002-02-11,0.8778
551,2002-02-12,0.8768
552,2002-02-13,0.873
553,2002-02-14,0.8713
554,2002-02-15,0.873
556,2002-02-19,0.8764
557,2002-02-20,0.8705
558,2002-02-21,0.8712
559,2002-02-22,0.8757
560,2002-02-25,0.8713
561,2002-02-26,0.8682
562,2002-02-27,0.8642
563,2002-02-28,0.8658
564,2002-03-01,0.8652
565,2002-03-04,0.8705
566,2002-03-05,0.8699
567,2002-03-06,0.8772
568,2002-03-07,0.8795
569,2002-03-08,0.8752
570,2002-03-11,0.8768
571,2002-03-12,0.8759
572,2002-03-13,0.877
573,2002-03-14,0.8816
574,2002-03-15,0.8823
575,2002-03-18,0.8826
576,2002-03-19,0.8805
577,2002-03-20,0.8836
578,2002-03-21,0.8836
579,2002-03-22,0.8791
580,2002-03-25,0.8768
581,2002-03-26,0.8767
582,2002-03-27,0.8726
583,2002-03-28,0.8711
584,2002-03-29,0.8717
585,2002-04-01,0.8806
586,2002-04-02,0.8782
587,2002-04-03,0.8804
588,2002-04-04,0.8779
589,2002-04-05,0.8805
590,2002-04-08,0.875
591,2002-04-09,0.8793
592,2002-04-10,0.8794
593,2002-04-11,0.8829
594,2002-04-12,0.8792
595,2002-04-15,0.8802
596,2002-04-16,0.883
597,2002-04-17,0.8885
598,2002-04-18,0.8898
599,2002-04-19,0.8893
600,2002-04-22,0.8877
601,2002-04-23,0.8897
602,2002-04-24,0.8915
603,2002-04-25,0.8978
604,2002-04-26,0.898
605,2002-04-29,0.9028
606,2002-04-30,0.9002
607,2002-05-01,0.9062
608,2002-05-02,0.9032
609,2002-05-03,0.9133
610,2002-05-06,0.9166
611,2002-05-07,0.9148
612,2002-05-08,0.904
613,2002-05-09,0.9088
614,2002-05-10,0.9116
615,2002-05-13,0.9107
616,2002-05-14,0.9022
617,2002-05-15,0.9074
618,2002-05-16,0.9105
619,2002-05-17,0.9206
620,2002-05-20,0.9213
621,2002-05-21,0.9191
622,2002-05-22,0.9265
623,2002-05-23,0.9233
624,2002-05-24,0.922
626,2002-05-28,0.9285
627,2002-05-29,0.9313
628,2002-05-30,0.9373
629,2002-05-31,0.9339
630,2002-06-03,0.939
631,2002-06-04,0.9424
632,2002-06-05,0.9391
633,2002-06-06,0.9457
634,2002-06-07,0.9449
635,2002-06-10,0.9446
636,2002-06-11,0.9445
637,2002-06-12,0.9473
638,2002-06-13,0.944
639,2002-06-14,0.9448
640,2002-06-17,0.9442
641,2002-06-18,0.9483
642,2002-06-19,0.9544
643,2002-06-20,0.9646
644,2002-06-21,0.9705
645,2002-06-24,0.9786
646,2002-06-25,0.9692
647,2002-06-26,0.9825
648,2002-06-27,0.9885
649,2002-06-28,0.9856
650,2002-07-01,0.9893
651,2002-07-02,0.984
652,2002-07-03,0.9816
654,2002-07-05,0.973
655,2002-07-08,0.9869
656,2002-07-09,0.9938
657,2002-07-10,0.989
658,2002-07-11,0.9927
659,2002-07-12,0.9904
660,2002-07-15,1.0072
661,2002-07-16,1.0087
662,2002-07-17,1.0078
663,2002-07-18,1.0067
664,2002-07-19,1.0156
665,2002-07-22,1.0098
666,2002-07-23,0.9933
667,2002-07-24,0.9945
668,2002-07-25,0.9997
669,2002-07-26,0.9882
670,2002-07-29,0.9779
671,2002-07-30,0.9879
672,2002-07-31,0.9796
673,2002-08-01,0.9843
674,2002-08-02,0.9882
675,2002-08-05,0.9846
676,2002-08-06,0.964
677,2002-08-07,0.9738
678,2002-08-08,0.9653
679,2002-08-09,0.9714
680,2002-08-12,0.9778
681,2002-08-13,0.9787
682,2002-08-14,0.9867
683,2002-08-15,0.9816
684,2002-08-16,0.9836
685,2002-08-19,0.9775
686,2002-08-20,0.9779
687,2002-08-21,0.9796
688,2002-08-22,0.9697
689,2002-08-23,0.9726
690,2002-08-26,0.9731
691,2002-08-27,0.9814
692,2002-08-28,0.982
693,2002-08-29,0.9829
694,2002-08-30,0.9806
696,2002-09-03,0.9959
697,2002-09-04,0.9923
698,2002-09-05,0.9911
699,2002-09-06,0.9843
700,2002-09-09,0.9817
701,2002-09-10,0.9752
702,2002-09-11,0.9724
703,2002-09-12,0.9761
704,2002-09-13,0.9743
705,2002-09-16,0.9723
706,2002-09-17,0.9685
707,2002-09-18,0.9789
708,2002-09-19,0.9817
709,2002-09-20,0.9839
710,2002-09-23,0.9822
711,2002-09-24,0.9815
712,2002-09-25,0.9797
713,2002-09-26,0.9755
714,2002-09-27,0.9772
715,2002-09-30,0.9879
716,2002-10-01,0.9859
717,2002-10-02,0.9842
718,2002-10-03,0.9871
719,2002-10-04,0.9821
720,2002-10-07,0.9816
721,2002-10-08,0.9796
722,2002-10-09,0.9868
723,2002-10-10,0.9861
724,2002-10-11,0.9854
726,2002-10-15,0.981
727,2002-10-16,0.9824
728,2002-10-17,0.9718
729,2002-10-18,0.9708
730,2002-10-21,0.9732
731,2002-10-22,0.9782
732,2002-10-23,0.9772
733,2002-10-24,0.9742
734,2002-10-25,0.9767
735,2002-10-28,0.9843
736,2002-10-29,0.9851
737,2002-10-30,0.9835
738,2002-10-31,0.9881
739,2002-11-01,0.9971
740,2002-11-04,0.9953
741,2002-11-05,0.9994
742,2002-11-06,0.9974
743,2002-11-07,1.0092
744,2002-11-08,1.0139
746,2002-11-12,1.0105
747,2002-11-13,1.006
748,2002-11-14,1.0034
749,2002-11-15,1.0082
750,2002-11-18,1.0083
751,2002-11-19,1.0107
752,2002-11-20,1.0024
753,2002-11-21,0.9984
754,2002-11-22,0.9966
755,2002-11-25,0.9937
756,2002-11-26,0.9913
757,2002-11-27,0.9895
759,2002-11-29,0.9932
760,2002-12-02,0.9927
761,2002-12-03,0.9968
762,2002-12-04,0.9999
763,2002-12-05,0.9989
764,2002-12-06,1.0081
765,2002-12-09,1.0088
766,2002-12-10,1.0073
767,2002-12-11,1.0083
768,2002-12-12,1.0189
769,2002-12-13,1.0226
770,2002-12-16,1.021
771,2002-12-17,1.0267
772,2002-12-18,1.0254
773,2002-12-19,1.0217
774,2002-12-20,1.0268
775,2002-12-23,1.0217
776,2002-12-24,1.0305
778,2002-12-26,1.0358
779,2002-12-27,1.0411
780,2002-12-30,1.046
781,2002-12-31,1.0485
783,2003-01-02,1.0361
784,2003-01-03,1.0418
785,2003-01-06,1.0469
786,2003-01-07,1.0419
787,2003-01-08,1.0447
788,2003-01-09,1.0467
789,2003-01-10,1.0535
790,2003-01-13,1.0535
791,2003-01-14,1.0571
792,2003-01-15,1.0576
793,2003-01-16,1.0569
794,2003-01-17,1.066
796,2003-01-21,1.0677
797,2003-01-22,1.0729
798,2003-01-23,1.0767
799,2003-01-24,1.0825
800,2003-01-27,1.0838
801,2003-01-28,1.0833
802,2003-01-29,1.0861
803,2003-01-30,1.0776
804,2003-01-31,1.0739
805,2003-02-03,1.0761
806,2003-02-04,1.0875
807,2003-02-05,1.0842
808,2003-02-06,1.0828
809,2003-02-07,1.0801
810,2003-02-10,1.074
811,2003-02-11,1.0747
812,2003-02-12,1.0716
813,2003-02-13,1.0834
814,2003-02-14,1.0799
816,2003-02-18,1.0708
817,2003-02-19,1.0744
818,2003-02-20,1.0821
819,2003-02-21,1.0787
820,2003-02-24,1.0783
821,2003-02-25,1.0782
822,2003-02-26,1.0797
823,2003-02-27,1.0763
824,2003-02-28,1.0779
825,2003-03-03,1.0835
826,2003-03-04,1.0883
827,2003-03-05,1.0967
828,2003-03-06,1.0997
829,2003-03-07,1.1014
830,2003-03-10,1.1062
831,2003-03-11,1.1028
832,2003-03-12,1.1023
833,2003-03-13,1.087
834,2003-03-14,1.0725
835,2003-03-17,1.0606
836,2003-03-18,1.0624
837,2003-03-19,1.059
838,2003-03-20,1.0613
839,2003-03-21,1.0545
840,2003-03-24,1.0644
841,2003-03-25,1.0673
842,2003-03-26,1.0677
843,2003-03-27,1.0708
844,2003-03-28,1.0762
845,2003-03-31,1.09
846,2003-04-01,1.0904
847,2003-04-02,1.0765
848,2003-04-03,1.0736
849,2003-04-04,1.0711
850,2003-04-07,1.0621
851,2003-04-08,1.0684
852,2003-04-09,1.0722
853,2003-04-10,1.0803
854,2003-04-11,1.0751
855,2003-04-14,1.0773
856,2003-04-15,1.0801
857,2003-04-16,1.0872
858,2003-04-17,1.0907
859,2003-04-18,1.0882
860,2003-04-21,1.0857
861,2003-04-22,1.0966
862,2003-04-23,1.0949
863,2003-04-24,1.1039
864,2003-04-25,1.104
865,2003-04-28,1.0999
866,2003-04-29,1.101
867,2003-04-30,1.118
868,2003-05-01,1.1238
869,2003-05-02,1.12
870,2003-05-05,1.1271
871,2003-05-06,1.1354
872,2003-05-07,1.134
873,2003-05-08,1.1453
874,2003-05-09,1.1498
875,2003-05-12,1.1557
876,2003-05-13,1.1499
877,2003-05-14,1.1498
878,2003-05-15,1.1457
879,2003-05-16,1.1542
880,2003-05-19,1.1686
881,2003-05-20,1.1685
882,2003-05-21,1.1707
883,2003-05-22,1.17
884,2003-05-23,1.1786
886,2003-05-27,1.1853
887,2003-05-28,1.1742
888,2003-05-29,1.1835
889,2003-05-30,1.1766
890,2003-06-02,1.1744
891,2003-06-03,1.1702
892,2003-06-04,1.1708
893,2003-06-05,1.187
894,2003-06-06,1.1695
895,2003-06-09,1.1743
896,2003-06-10,1.1686
897,2003-06-11,1.1764
898,2003-06-12,1.1767
899,2003-06-13,1.183
900,2003-06-16,1.1843
901,2003-06-17,1.1812
902,2003-06-18,1.171
903,2003-06-19,1.1678
904,2003-06-20,1.1616
905,2003-06-23,1.1548
906,2003-06-24,1.1498
907,2003-06-25,1.1592
908,2003-06-26,1.1429
909,2003-06-27,1.1423
910,2003-06-30,1.1502
911,2003-07-01,1.158
912,2003-07-02,1.1524
913,2003-07-03,1.1503
915,2003-07-07,1.1341
916,2003-07-08,1.1265
917,2003-07-09,1.1311
918,2003-07-10,1.139
919,2003-07-11,1.1304
920,2003-07-14,1.1298
921,2003-07-15,1.1233
922,2003-07-16,1.1209
923,2003-07-17,1.1164
924,2003-07-18,1.1239
925,2003-07-21,1.1346
926,2003-07-22,1.1325
927,2003-07-23,1.1484
928,2003-07-24,1.1441
929,2003-07-25,1.1513
930,2003-07-28,1.1497
931,2003-07-29,1.1466
932,2003-07-30,1.1367
933,2003-07-31,1.1231
934,2003-08-01,1.1252
935,2003-08-04,1.1337
936,2003-08-05,1.1349
937,2003-08-06,1.1357
938,2003-08-07,1.139
939,2003-08-08,1.1321
940,2003-08-11,1.1349
941,2003-08-12,1.1304
942,2003-08-13,1.1317
943,2003-08-14,1.1249
944,2003-08-15,1.1255
945,2003-08-18,1.1138
946,2003-08-19,1.1117
947,2003-08-20,1.1104
948,2003-08-21,1.0976
949,2003-08-22,1.0871
950,2003-08-25,1.0892
951,2003-08-26,1.0893
952,2003-08-27,1.0906
953,2003-08-28,1.0896
954,2003-08-29,1.0986
956,2003-09-02,1.0872
957,2003-09-03,1.0845
958,2003-09-04,1.0899
959,2003-09-05,1.1073
960,2003-09-08,1.1124
961,2003-09-09,1.119
962,2003-09-10,1.1195
963,2003-09-11,1.1186
964,2003-09-12,1.1307
965,2003-09-15,1.1304
966,2003-09-16,1.1166
967,2003-09-17,1.1239
968,2003-09-18,1.124
969,2003-09-19,1.1346
970,2003-09-22,1.1468
971,2003-09-23,1.1487
972,2003-09-24,1.1472
973,2003-09-25,1.1484
974,2003-09-26,1.1482
975,2003-09-29,1.1578
976,2003-09-30,1.165
977,2003-10-01,1.1708
978,2003-10-02,1.1717
979,2003-10-03,1.1596
980,2003-10-06,1.1706
